PosX,PosY,LKHD DIST,lookAheadX,lookAheadY,left,right,ONLAST,INDEX,VEL
20,-10,10,19.9341,-0.00021,99.8082,101.399,0,0,21.0704
19.9995,-9.15734,10,19.9209,0.84235,98.6677,100.28,0,1,20.8337
19.9981,-8.32415,10,19.9052,1.67542,98.6311,100.316,0,1,20.8337
19.9958,-7.49096,10,19.8886,2.50847,97.4905,99.2146,0,2,20.5989
19.9925,-6.66717,10,19.8697,3.33208,97.4476,99.2575,0,2,20.5989
19.9882,-5.84338,10,19.849,4.15566,96.303,98.1781,0,3,20.366
19.9828,-5.02891,10,19.8268,4.96988,96.2588,98.2223,0,3,20.366
19.9764,-4.21445,10,19.8017,5.78403,95.1091,97.1664,0,4,20.135
19.969,-3.40923,10,19.7756,6.5889,95.0594,97.2161,0,4,20.135
19.9603,-2.60403,10,19.7459,7.39367,93.91,96.1785,0,5,19.906
19.9505,-1.808,10,19.7145,8.18922,93.8443,96.2443,0,5,19.906
19.9394,-1.01198,10,19.6808,8.98467,92.708,95.2123,0,6,19.679
19.9271,-0.22507,10,19.6436,9.77091,92.6244,95.2959,0,6,19.679
19.9134,0.56182,10,19.6046,10.557,91.4902,94.2809,0,7,19.4539
19.8984,1.33969,10,19.5621,11.334,91.402,94.3691,0,7,19.4539
19.8818,2.11752,10,19.5163,12.1108,90.2598,93.3812,0,8,19.2309
19.8637,2.8864,10,19.4687,12.8786,90.1738,93.4672,0,8,19.2309
19.8439,3.65523,10,19.4158,13.6461,89.0267,92.5035,0,9,19.0098
19.8226,4.41518,10,19.3603,14.4045,88.9191,92.6112,0,9,19.0098
19.7993,5.17507,10,19.302,15.1627,87.7941,91.6449,0,10,18.7908
19.7744,5.92615,10,19.2379,15.9117,86.65,90.7175,0,11,18.5739
19.7477,6.66848,10,19.1713,16.6519,86.5268,90.8406,0,11,18.5739
19.7188,7.41074,10,19.1012,17.3916,85.4084,89.9072,0,12,18.359
19.6879,8.14431,10,19.0247,18.1223,85.2577,90.0579,0,12,18.359
19.6548,8.87778,10,18.9443,18.8525,84.1253,89.1585,0,13,18.1462
19.6194,9.60263,10,18.8605,19.5738,83.9857,89.2981,0,13,18.1462
19.5815,10.3274,10,18.7692,20.2943,82.8413,88.4308,0,14,17.9356
19.5413,11.0435,10,18.6735,21.0058,81.7087,87.572,0,15,17.727
19.4988,11.7512,10,18.5739,21.7083,81.5424,87.7382,0,15,17.727
19.4532,12.4587,10,18.4672,22.4099,80.4106,86.8989,0,16,17.5206
19.4051,13.1577,10,18.354,23.1023,80.2079,87.1016,0,16,17.5206
19.3538,13.8565,10,18.2346,23.7937,79.0711,86.2877,0,17,17.3163
19.2996,14.5469,10,18.1101,24.4759,78.8688,86.49,0,17,17.3163
19.2419,15.237,10,17.9759,25.1566,77.7152,85.7135,0,18,17.1142
19.1811,15.9188,10,17.835,25.8277,76.5648,84.9542,0,19,16.9142
19.1171,16.5922,10,17.688,26.4895,76.3197,85.1993,0,19,16.9142
19.0492,17.2652,10,17.5329,27.1496,75.1769,84.4531,0,20,16.7164
18.9778,17.9299,10,17.369,27.7996,74.024,83.7375,0,21,16.5208
18.9028,18.5863,10,17.1963,28.4397,73.7283,84.0332,0,21,16.5208
18.8233,19.2422,10,17.0142,29.0772,72.5622,83.3513,0,22,16.3272
18.74,19.8899,10,16.8241,29.7046,72.2512,83.6623,0,22,16.3272
18.6516,20.5368,10,16.6234,30.329,71.082,83.004,0,23,16.1359
18.5591,21.1755,10,16.412,30.9422,69.899,82.3799,0,24,15.9466
18.4623,21.8058,10,16.1903,31.5443,69.5256,82.7533,0,24,15.9466
18.3598,22.4353,10,15.9565,32.1422,68.3247,82.1672,0,25,15.7595
18.2527,23.0564,10,15.7129,32.7285,67.1289,81.5958,0,26,15.5744
18.1408,23.6691,10,15.4592,33.3029,66.7216,82.0031,0,26,15.5744
18.0225,24.2806,10,15.1921,33.8717,65.5147,81.4626,0,27,15.3914
17.899,24.8836,10,14.9136,34.4276,64.3046,80.9446,0,28,15.2105
17.7702,25.4781,10,14.6223,34.9698,63.8308,81.4183,0,28,15.2105
17.6343,26.0711,10,14.3165,35.5047,62.5935,80.9464,0,29,15.0315
17.4927,26.6553,10,13.9997,36.0254,61.3632,80.4857,0,30,14.8544
17.3452,27.2308,10,13.6719,36.5317,60.8589,80.9901,0,30,14.8544
17.1898,27.8041,10,13.3292,37.0289,59.6259,80.5499,0,31,14.6792
17.0282,28.3685,10,12.9757,37.5106,58.4037,80.116,0,32,14.5057
16.8601,28.9238,10,12.612,37.9766,57.8797,80.64,0,32,14.5057
16.6835,29.4764,10,12.2337,38.4318,56.6653,80.2146,0,33,14.334
16.5002,30.0195,10,11.8436,38.8691,55.4477,79.8077,0,34,14.1639
16.3101,30.5531,10,11.4444,39.2895,54.9047,80.3507,0,34,14.1639
16.1108,31.0833,10,11.0323,39.6978,53.7158,79.9295,0,35,13.9953
15.9044,31.6036,10,10.6128,40.0888,52.5559,79.4924,0,36,13.8281
15.691,32.1138,10,10.1869,40.4627,51.4282,79.0349,0,37,13.6621
15.4706,32.6137,10,9.75562,40.8198,50.9505,79.5127,0,37,13.6621
15.2404,33.1093,10,9.31459,41.1644,49.8797,79.0086,0,38,13.4972
15.0032,33.5941,10,8.86758,41.4906,48.8257,78.4965,0,39,13.3332
14.7591,34.0682,10,8.41728,41.8,47.8079,77.9552,0,40,13.1699
14.5083,34.5313,10,7.96563,42.094,47.4223,78.3407,0,40,13.1699
14.2477,34.989,10,7.50788,42.3765,46.4873,77.7214,0,41,13.0071
13.9805,35.4354,10,7.05056,42.6448,45.6008,77.0565,0,42,12.8446
13.7071,35.8703,10,6.59078,42.8958,44.7241,76.382,0,43,12.6822
13.4278,36.2936,10,6.13301,43.1337,44.4662,76.6399,0,43,12.6822
13.1391,36.7106,10,5.67225,43.3624,43.6828,75.8699,0,44,12.5195
12.8449,37.1158,10,5.21372,43.5784,42.9341,75.0602,0,45,12.3563
12.5456,37.509,10,4.75644,43.7802,42.3168,74.4302,0,46,12.2257
12.2409,37.8914,10,4.30272,43.9729,42.2004,74.5466,0,46,12.2257
11.9277,38.2668,10,3.84696,44.1576,41.798,74.0655,0,47,12.1332
11.6085,38.6323,10,3.39096,44.3307,41.4772,73.6991,0,48,12.0612
11.2831,38.9883,10,2.93737,44.4973,41.337,73.5214,0,49,12.028
10.9507,39.336,10,2.48288,44.6555,41.3313,73.5271,0,49,12.028
10.6106,39.6762,10,2.0266,44.8061,41.3676,73.5465,0,50,12.0338
10.2627,40.0088,10,1.57027,44.9526,41.5522,73.7018,0,51,12.0694
9.90642,40.3344,10,1.10946,45.0898,41.8673,74.0943,0,52,12.1435
9.54068,40.6539,10,0.64604,45.224,41.9719,73.9896,0,52,12.1435
9.16787,40.9651,10,0.18132,45.3517,42.4842,74.5479,0,53,12.2556
8.78469,41.2708,10,-0.28882,45.4745,43.0869,75.1987,0,54,12.3868
8.39058,41.5709,10,-0.764,45.595,43.893,76.0844,0,55,12.564
7.98411,41.8663,10,-1.2481,45.709,44.085,75.8924,0,55,12.564
7.57114,42.1525,10,-1.7319,45.8204,45.0367,76.8817,0,56,12.7673
7.14513,42.434,10,-2.22515,45.9265,46.127,78.0642,0,57,13.0053
6.70491,42.711,10,-2.72794,46.0308,46.4127,77.7785,0,57,13.0053
6.25867,42.9782,10,-3.23151,46.1304,47.692,79.091,0,58,13.2767
5.79726,43.2409,10,-3.74667,46.2264,49.1179,80.564,0,59,13.5802
5.31951,43.4992,10,-4.27379,46.322,50.7144,82.1617,0,60,13.9148
4.82431,43.7531,10,-4.81559,46.4125,51.1017,81.7744,0,60,13.9148
4.32372,43.9962,10,-5.35756,46.5007,52.8353,83.4254,0,61,14.2692
3.80517,44.2344,10,-5.91454,46.5854,54.7428,85.261,0,62,14.6612
3.26727,44.4678,10,-6.48757,46.6684,56.8423,87.255,0,63,15.0898
2.70867,44.6961,10,-7.07805,46.7504,59.0632,89.276,0,64,15.534
2.12878,44.919,10,-7.68723,46.8284,59.6168,88.7224,0,64,15.534
1.54439,45.1298,10,-8.29698,46.9039,62.044,90.8596,0,65,16.012
0.93776,45.3349,10,-8.92661,46.9763,64.645,93.1365,0,66,16.5229
0.30767,45.5339,10,-9.57723,47.0468,64.9817,92.0588,0,67,16.4452
-0.32319,45.7198,10,-10.2255,47.1144,65.629,91.4116,0,67,16.4452
-0.95737,45.8941,10,-10.8749,47.1756,65.6214,89.9423,0,68,16.2906
-1.58851,46.0557,10,-11.5188,47.2342,65.5839,88.4559,0,69,16.131
-2.21602,46.2054,10,-12.1572,47.2885,65.4913,86.975,0,70,15.9662
-2.83934,46.3439,10,-12.7897,47.3389,66.0485,86.4178,0,70,15.9662
-3.46461,46.4734,10,-13.4228,47.3872,65.8908,84.9499,0,71,15.796
-4.08492,46.5929,10,-14.0498,47.4309,65.6631,83.4972,0,72,15.62
-4.69979,46.7032,10,-14.6701,47.4733,66.1654,82.9949,0,72,15.62
-5.31595,46.806,10,-15.2911,47.5112,65.8553,81.5667,0,73,15.438
-5.92605,46.9008,10,-15.9051,47.5482,65.5029,80.1199,0,74,15.2496
-6.52965,46.9879,10,-16.512,47.5811,65.9176,79.7052,0,74,15.2496
-7.13409,47.0691,10,-17.1193,47.6135,65.4817,78.2779,0,75,15.0545
-7.73152,47.1437,10,-17.7191,47.6423,64.9703,76.8585,0,76,14.8523
-8.32153,47.2123,10,-18.311,47.6703,65.331,76.4977,0,76,14.8523
-8.91207,47.2761,10,-18.9033,47.6953,64.7358,75.091,0,77,14.6426
-9.49474,47.3346,10,-19.4873,47.7198,65.0567,74.7701,0,77,14.6426
-10.0778,47.389,10,-20.0716,47.7415,64.379,73.3706,0,78,14.4251
-10.6525,47.4388,10,-20.6473,47.7626,64.6599,73.0896,0,78,14.4251
-11.2276,47.4852,10,-21.2232,47.7817,63.9039,71.689,0,79,14.1993
-11.7938,47.5276,10,-21.7901,47.7998,64.1472,71.4456,0,79,14.1993
-12.3603,47.5671,10,-22.3572,47.8167,63.3143,70.0377,0,80,13.9646
-12.9176,47.6032,10,-22.915,47.832,63.5231,69.8288,0,80,13.9646
-13.4751,47.6367,10,-23.4729,47.8471,62.6143,68.4074,0,81,13.7206
-14.023,47.6674,10,-24.0211,47.8599,62.7917,68.23,0,81,13.7206
-14.5709,47.6959,10,-24.5694,47.8727,61.8009,66.7955,0,82,13.4666
-15.1089,47.7219,10,-25.1076,47.8841,61.9573,66.6392,0,82,13.4666
-15.6469,47.7461,10,-25.6458,47.8947,60.8841,65.1859,0,83,13.202
-16.1744,47.7681,10,-26.1735,47.9051,61.0226,65.0473,0,83,13.202
